coord,k562
chr10:1515829-1516159,0
chr10:15167581-15168031,0
chr10:15196093-15196483,0
chr10:15208393-15208539,0
chr10:15208806-15209189,0
chr10:15258659-15258994,0
chr10:15264902-15265271,0
chr10:15305661-15305999,0
chr10:15310827-15311194,0
chr10:15369342-15369435,0
chr10:15369979-15370729,0
chr10:15374549-15374896,0
chr10:15439672-15439811,1
chr10:15444450-15444830,0
chr10:15478398-15478586,0
chr10:15533569-15533840,0
chr10:1568693-1569398,0
chr10:16439464-16439635,0
chr10:16515218-16515369,0
chr10:1656593-1656966,0
chr10:16691040-16691397,0
chr10:16691609-16691750,0
chr10:16760587-16760596,0
chr10:16768721-16768995,0
chr10:16787503-16787736,0
chr10:16799697-16799904,0
chr10:16864338-16864677,0
chr10:16904588-16904942,0
chr10:16910924-16911113,0
chr10:16919475-16919835,0
chr10:1692146-1692541,0
chr10:16945153-16945395,0
chr10:16966109-16966393,0
chr10:16968243-16968674,0
chr10:16968684-16969064,0
chr10:16986208-16986678,0
chr10:16992768-16993050,0
chr10:16995934-16996522,0
chr10:17002036-17002525,0
chr10:17003089-17003411,0
chr10:17004095-17004523,0
chr10:17006615-17006995,0
chr10:17021867-17022036,0
chr10:17025560-17025951,0
chr10:17027084-17027395,0
chr10:17028786-17029065,0
chr10:17029537-17030355,0
chr10:17032096-17032547,0
chr10:17033683-17033803,0
chr10:17049175-17049428,0
chr10:17062585-17062751,0
chr10:17063179-17063465,0
chr10:17073851-17074066,0
chr10:17074432-17074715,0
chr10:17075589-17075965,0
chr10:17076480-17076766,0
chr10:17084889-17085277,0
chr10:17092568-17092822,0
chr10:17128397-17128639,0
chr10:17173778-17173794,0
chr10:17206180-17206701,0
chr10:17206954-17206972,0
chr10:17208634-17208875,0
chr10:17212797-17213339,0
chr10:17222441-17222735,0
chr10:17276931-17277183,0
chr10:17342126-17342327,0
chr10:17347951-17348240,0
chr10:17348740-17349086,0
chr10:1736661-1736826,0
chr10:17369930-17370010,0
chr10:17387923-17388094,0
chr10:17388167-17388522,0
chr10:17406610-17406738,0
chr10:17415232-17415603,0
chr10:17416272-17416623,0
chr10:17425797-17426378,1
chr10:17428793-17429061,1
chr10:17444064-17444498,0
chr10:1745945-1746101,0
chr10:17509291-17509450,0
chr10:17527631-17527765,0
chr10:17610630-17610975,0
chr10:17665753-17666082,0
chr10:17713363-17713719,0
chr10:17744592-17744904,0
chr10:17791281-17791563,0
chr10:17837029-17837140,0
chr10:17949572-17949625,0
chr10:17950408-17950724,0
chr10:18142022-18142352,0
chr10:18270210-18270467,0
chr10:18278336-18278495,0
chr10:18279193-18279498,0
chr10:18294735-18294969,0
chr10:18560379-18560579,0
chr10:18565162-18565633,0
chr10:18566778-18567408,0
chr10:18567721-18568196,0
chr10:18569954-18570340,1
chr10:18636937-18636947,0
chr10:19195819-19196109,0
chr10:19210996-19211129,0
chr10:19294347-19294515,0
chr10:1932532-1932784,0
chr10:19457555-19457656,0
chr10:19628874-19628986,0
chr10:19629671-19629779,0
chr10:19638574-19638827,0
chr10:19654727-19654896,0
chr10:1971426-1971791,0
chr10:19775334-19775564,0
chr10:19825025-19825246,0
chr10:19825782-19826163,0
chr10:19826689-19827226,0
chr10:19845708-19845978,0
chr10:19960188-19960461,0
chr10:20003722-20004481,0
chr10:20005670-20005879,0
chr10:20099526-20099696,0
chr10:20100221-20100526,0
chr10:20161673-20161891,0
chr10:20228862-20229126,0
chr10:20229515-20229826,0
chr10:20473150-20473242,0
chr10:2049546-2049884,0
chr10:20552669-20553066,0
chr10:2070296-2070715,0
chr10:20821793-20822159,0
chr10:20921359-20921465,0
chr10:20929380-20929768,0
chr10:20952991-20953308,0
chr10:20954360-20954743,0
chr10:21029980-21030364,0
chr10:21044390-21044579,0
chr10:21100689-21101055,0
chr10:21101080-21101259,0
chr10:21141941-21142292,0
chr10:21146976-21147528,0
chr10:2117784-2117933,0
chr10:21206739-21206994,0
chr10:21282062-21282482,0
chr10:21293881-21293998,0
chr10:21315476-21315835,0
chr10:21395036-21395068,0
chr10:21427891-21428143,0
chr10:2145616-2145868,0
chr10:21500116-21500292,0
chr10:21501255-21501413,0
chr10:21509882-21510206,0
chr10:21510379-21511247,0
chr10:21519936-21520608,0
chr10:21527101-21527515,1
chr10:21527996-21528294,0
chr10:21529081-21529186,0
chr10:21535445-21535677,0
chr10:21626071-21626463,1
chr10:21686200-21686347,0
chr10:21736246-21736568,0
chr10:21737389-21737754,0
chr10:21740948-21741265,0
chr10:21750543-21750879,0
chr10:21764905-21765097,0
chr10:21912667-21913037,0
chr10:21918302-21918387,0
chr10:21954007-21954412,0
chr10:21966278-21966629,0
chr10:21976875-21977032,0
chr10:2207712-2207809,0
chr10:22230551-22230738,0
chr10:22233458-22233610,0
chr10:22246683-22246927,0
chr10:22246985-22247412,0
chr10:22251263-22251414,0
chr10:22251901-22252850,0
chr10:22252856-22253182,0
chr10:22266758-22266965,0
chr10:22333303-22333470,0
chr10:22334245-22334790,0
chr10:22335235-22335622,0
chr10:22336246-22337099,0
chr10:22341018-22341315,1
chr10:22433981-22434166,0
chr10:22436402-22436835,0
chr10:22436900-22437374,0
chr10:22437882-22438318,0
chr10:22476027-22476315,0
chr10:22525577-22525638,0
chr10:22597280-22597520,0
chr10:22601439-22601606,0
chr10:22605269-22605538,0
chr10:22606045-22606457,0
chr10:22611608-22611981,0
chr10:22615825-22616130,0
chr10:22630430-22630926,0
chr10:22631784-22632044,0
chr10:22633031-22633384,0
chr10:22665338-22665627,0
chr10:22666364-22666754,0
chr10:22681736-22682043,0
chr10:22704648-22705019,1
chr10:22761872-22762207,0
chr10:22849211-22849757,0
chr10:22901391-22901698,0
chr10:23047703-23048045,0
chr10:23095983-23096529,0
chr10:23280451-23280839,0
chr10:23343167-23343495,0
chr10:23376243-23376616,0
chr10:23379738-23380006,0
chr10:23406673-23406729,0
chr10:23408711-23408843,0
chr10:23412082-23412620,0
chr10:23432722-23432961,0
chr10:23433818-23434070,0
chr10:23448841-23449130,0
chr10:23512407-23512709,0
chr10:23631282-23631308,0
chr10:23695569-23695630,0
chr10:23713207-23713461,0
chr10:23747721-23747865,0
chr10:23828451-23828661,0
chr10:23880879-23881103,0
chr10:24009388-24009397,0
chr10:24038753-24039146,0
chr10:24209788-24210275,0
chr10:24234695-24235022,0
chr10:24256044-24256264,0
chr10:24451444-24451689,1
chr10:24456383-24456626,0
chr10:24457972-24458281,0
chr10:24464206-24464417,0
chr10:24569324-24569539,1
chr10:24622231-24622510,0
chr10:24628488-24628645,0
chr10:24636674-24636856,0
chr10:24683093-24683444,0
chr10:24704124-24704485,0
chr10:24790781-24790971,0
chr10:24812019-24812233,0
chr10:24872460-24872829,0
chr10:24883511-24883843,0
chr10:24912266-24912587,0
chr10:24922368-24922565,0
chr10:24958820-24958997,1
chr10:25017019-25017144,1
chr10:25054623-25054878,0
chr10:25060165-25060327,0
chr10:25068172-25068539,0
chr10:25313492-25313627,0
chr10:25436016-25436375,0
chr10:25444642-25445005,0
chr10:25493239-25493391,0
chr10:25497341-25497376,0
chr10:25526101-25526417,0
chr10:25547000-25547222,0
chr10:25575193-25575424,0
chr10:25686413-25686564,0
chr10:25753777-25754099,0
chr10:25816090-25816330,0
chr10:25902260-25902280,0
chr10:25934796-25935105,0
chr10:26000970-26001172,0
chr10:26035385-26035739,0
chr10:26277993-26278126,0
chr10:26310380-26310733,0
chr10:26334972-26335399,0
chr10:26336591-26336643,0
chr10:26392395-26392590,0
chr10:26407516-26407793,0
chr10:26430942-26431207,0
chr10:26439589-26439921,0
chr10:26448545-26449174,0
chr10:26472983-26473242,0
chr10:26482032-26482613,0
chr10:26486328-26486631,1
chr10:26486956-26487830,0
chr10:26491421-26491607,0
chr10:26500208-26500296,0
chr10:26538909-26538972,0
chr10:26637537-26638013,0
chr10:26666488-26666723,0
chr10:26667212-26667496,0
chr10:26682865-26683150,0
chr10:26685533-26685759,0
chr10:26690682-26691086,0
chr10:26694552-26694937,0
chr10:26737441-26738075,0
chr10:26738354-26738958,0
chr10:26739397-26739654,0
chr10:26780970-26781530,0
chr10:26841127-26841460,0
chr10:26851016-26851374,0
chr10:26858524-26858905,0
chr10:27101540-27101722,0
chr10:27152831-27153012,0
chr10:27155885-27156186,0
chr10:27192369-27192521,0
chr10:27319817-27319964,0
chr10:27319989-27320366,0
chr10:27525991-27526423,0
chr10:27621135-27621218,0
chr10:2766027-2766226,0
chr10:2766422-2766647,0
chr10:27672382-27672537,0
chr10:27714006-27714159,0
chr10:27864542-27864934,0
chr10:27941321-27941618,0
chr10:2803551-2803888,0
chr10:28077809-28078177,0
chr10:28143225-28143484,0
chr10:28178370-28178648,0
chr10:28197026-28197161,0
chr10:28301640-28301847,0
chr10:28302289-28302846,0
chr10:28302964-28303457,1
chr10:28331261-28331281,0
chr10:28333463-28333881,0
chr10:28334939-28335424,0
chr10:28368272-28368446,0
chr10:28402452-28403219,0
chr10:28405300-28405458,0
chr10:28411701-28412112,0
chr10:28429794-28430180,0
chr10:28437051-28437092,0
chr10:28444105-28444386,0
chr10:28668675-28669064,0
chr10:28721990-28722188,0
chr10:28754909-28755244,0
chr10:2885962-2886103,0
chr10:28875544-28875940,0
chr10:28895106-28895423,0
chr10:28906545-28906743,0
chr10:28924551-28924768,0
chr10:28939694-28940245,0
chr10:2897719-2898146,0
chr10:28991571-28991763,0
chr10:2899340-2899623,0
chr10:2907397-2907538,0
chr10:2909046-2909253,0
chr10:29113266-29113437,0
chr10:29132849-29132947,0
chr10:29160130-29160528,0
chr10:29181812-29182230,0
chr10:29204314-29204449,0
chr10:29221875-29222267,0
chr10:29249088-29249359,0
chr10:29254570-29254900,0
chr10:2925818-2925922,0
chr10:29267254-29267481,0
chr10:29273552-29273844,0
chr10:29296723-29296906,0
chr10:29297309-29297612,0
chr10:29323031-29323219,0
chr10:29428546-29428916,0
chr10:29466610-29466926,0
chr10:29472691-29472814,0
chr10:29477501-29477781,0
chr10:2950022-2950169,0
chr10:29556235-29556434,0
chr10:29556580-29556965,0
chr10:29588742-29588967,0
chr10:29618478-29618739,0
chr10:29633310-29633620,0
chr10:29635779-29636562,0
chr10:29643152-29643272,0
chr10:29646609-29646778,0
chr10:29655925-29656161,0
chr10:29677412-29677416,0
chr10:29681744-29682098,0
chr10:29687586-29688217,0
chr10:29688230-29688589,0
chr10:29689080-29689304,0
chr10:29714482-29714507,0
chr10:29734396-29734970,0
chr10:29751242-29751548,0
chr10:29784278-29784741,0
chr10:29804060-29804432,0
chr10:29807520-29807619,0
chr10:29828611-29828828,0
chr10:29849516-29849822,0
chr10:2985849-2986001,0
chr10:29935681-29936021,0
chr10:29946809-29947661,0
chr10:29984547-29984865,0
chr10:30042241-30042463,0
chr10:30049107-30049389,0
chr10:30057480-30057738,0
chr10:30058239-30058962,0
chr10:30114941-30115091,0
chr10:30115986-30116092,0
chr10:30131076-30131349,0
chr10:30152139-30152428,0
chr10:30182204-30182585,0
chr10:30182694-30183136,0
chr10:30188251-30188626,0
chr10:30201905-30202232,0
chr10:30219866-30220163,0
chr10:3036242-3036454,0
chr10:30422391-30422545,0
chr10:30431474-30431713,1
chr10:30447193-30447650,0
chr10:3045896-3046190,0
chr10:30467779-30467962,0
chr10:30468070-30468365,0
chr10:30488396-30488595,0
chr10:30489277-30489754,0
chr10:30491156-30492140,0
chr10:30493476-30493981,0
chr10:30494034-30494666,0
chr10:30497793-30498015,0
chr10:30502370-30502629,0
chr10:30503826-30504292,0
chr10:30505637-30505786,0
chr10:30506423-30506691,0
chr10:30510693-30511124,0
chr10:3051865-3052114,0
chr10:30529315-30530122,0
chr10:30532392-30532765,0
chr10:30538257-30538458,0
chr10:30540307-30540806,0
chr10:30542259-30543043,0
chr10:30543919-30544130,0
chr10:30546610-30546781,0
chr10:30552297-30552549,1
chr10:30553152-30553373,1
chr10:30573848-30574080,0
chr10:30583609-30584234,0
chr10:30587296-30588181,0
chr10:30589487-30589692,0
chr10:30603266-30603460,0
chr10:30630498-30630981,0
chr10:30638082-30638345,0
chr10:30705362-30705589,0
chr10:30726956-30727294,0
chr10:30736837-30737168,0
chr10:30744165-30744479,0
chr10:30747698-30747936,0
chr10:30755538-30755875,0
chr10:30774855-30775110,0
chr10:30784563-30784936,0
chr10:30804765-30804772,0
chr10:30812150-30812369,0
chr10:3081681-3082012,0
chr10:30818072-30818247,0
chr10:30819090-30819215,0
chr10:30839668-30839736,0
chr10:308722-309060,0
chr10:30903594-30903793,0
chr10:30913036-30913280,0
chr10:30915312-30915444,0
chr10:3095514-3096242,1
chr10:30978585-30978700,0
chr10:31001842-31002014,0
chr10:31004751-31005235,0
chr10:31013425-31013605,0
chr10:3102971-3103344,0
chr10:31075483-31075778,0
chr10:31133750-31134063,1
chr10:31134559-31134960,0
chr10:31146698-31146891,0
chr10:31242813-31243199,0
chr10:31262640-31262708,0
chr10:31516537-31516927,0
chr10:31582005-31582279,0
chr10:31582670-31582848,0
chr10:31582874-31583260,0
chr10:31586817-31586981,0
chr10:31603344-31603927,0
chr10:31697270-31697528,0
chr10:31697764-31698172,0
chr10:31704220-31704501,0
chr10:31705202-31705383,0
chr10:3172156-3172351,0
chr10:31731962-31732038,0
chr10:3173229-3173529,0
chr10:31741668-31741847,0
chr10:3174422-3174605,0
chr10:31745618-31745936,0
chr10:31749295-31749622,0
chr10:31751257-31751764,0
chr10:31758975-31759446,0
chr10:31759498-31759849,0
chr10:31759944-31760497,1
chr10:31765705-31765848,0
chr10:31768607-31768751,0
chr10:31790816-31791202,0
chr10:31811246-31811561,0
chr10:31821186-31821262,0
chr10:31876506-31876870,0
chr10:31929401-31929617,0
chr10:31944595-31944779,0
chr10:3197398-3197603,0
chr10:32012640-32012843,0
chr10:32046915-32047288,0
chr10:32112222-32112502,0
chr10:32137028-32137170,0
chr10:32149395-32149625,0
chr10:32171336-32171523,0
chr10:32232526-32232776,0
chr10:32290218-32290339,0
chr10:32317904-32318056,0
chr10:32318511-32319086,0
chr10:32332302-32332554,0
chr10:32379343-32380060,1
chr10:32413603-32413902,0
chr10:3241386-3241881,0
chr10:3242778-3243063,0
chr10:32446893-32447140,1
chr10:3264095-3264473,0
chr10:3264685-3264807,0
chr10:3276379-3277015,0
chr10:32944720-32944958,1
chr10:32961923-32962376,1
chr10:32976448-32976629,0
chr10:32980545-32980988,0
chr10:32981845-32982166,0
chr10:32983344-32983685,0
chr10:33008816-33009044,0
chr10:33010165-33010412,0
chr10:33109845-33110211,0
chr10:33114399-33114734,0
chr10:33117776-33118201,0
chr10:33122211-33122611,0
chr10:33126392-33126450,0
chr10:33126942-33127065,0
chr10:33134061-33134848,0
chr10:33136284-33136943,0
chr10:33136966-33137061,0
chr10:33143420-33143542,0
chr10:33150839-33151172,0
chr10:33153336-33153453,0
chr10:33204458-33204669,0
chr10:33214121-33214466,0
chr10:33233699-33234021,0
chr10:33248733-33249111,0
chr10:33252981-33253181,0
chr10:33272043-33272368,0
chr10:33273326-33273624,0
chr10:33273659-33273934,0
chr10:3331735-3331978,0
chr10:33332195-33332495,0
chr10:33365848-33366277,0
chr10:33377391-33377706,0
chr10:33381370-33381882,0
chr10:33411868-33411971,0
chr10:33412646-33412995,0
chr10:3346926-3347042,0
chr10:33484895-33484994,0
chr10:33506946-33507311,0
chr10:33508112-33508313,0
chr10:33509230-33509421,0
chr10:3351619-3351817,0
chr10:33524142-33524355,0
chr10:33571708-33571930,0
chr10:33604224-33604520,0
chr10:33645606-33645796,0
chr10:33660670-33660952,0
chr10:33661921-33662156,0
chr10:33773906-33774052,0
chr10:338271-338694,0
chr10:33876108-33876268,0
chr10:3396060-3396340,0
chr10:3399141-3399409,0
chr10:33999893-34000286,0
chr10:3406616-3406861,0
chr10:34102239-34102588,0
chr10:34132313-34132470,0
chr10:3424561-3424643,0
chr10:34325026-34325301,0
chr10:34411159-34411505,0
chr10:34527224-34527384,0
chr10:3455398-3455759,0
chr10:34589633-34589907,0
chr10:34622519-34622847,0
chr10:34633333-34633658,0
chr10:34635797-34635809,0
chr10:3467425-3467634,0
chr10:34674394-34674458,0
chr10:3468218-3468738,0
chr10:3468989-3469497,0
chr10:34740040-34740200,0
chr10:34742710-34742835,0
chr10:34770421-34770682,0
chr10:34781074-34781199,0
chr10:34791841-34792081,0
chr10:34813747-34814131,0
chr10:3482355-3482628,0
chr10:3484333-3484955,0
chr10:3485407-3485691,0
chr10:3486482-3486683,0
chr10:34906147-34906328,0
chr10:34967164-34967515,0
chr10:34969202-34969367,0
chr10:35092818-35093125,0
chr10:35132199-35132392,0
chr10:35135719-35135897,0
chr10:35136364-35136717,0
chr10:35210063-35210484,0
chr10:35216677-35216896,0
chr10:3525949-3526098,0
chr10:3526772-3527065,0
chr10:35300110-35300499,0
chr10:35379221-35379554,1
chr10:3539111-3539419,0
chr10:35428730-35428931,0
chr10:35450834-35451349,0
chr10:35503162-35503470,0
chr10:3556778-3556944,0
chr10:35643225-35643766,0
chr10:35832292-35832464,0
chr10:3592497-3592769,0
chr10:36172126-36172417,0
chr10:3626188-3626593,0
chr10:3631879-3632186,0
chr10:36494539-36494694,0
chr10:36534616-36534939,0
chr10:3668643-3668874,0
chr10:3692730-3692991,0
chr10:3720554-3720980,0
chr10:37306954-37307114,0
chr10:3740535-3741091,0
chr10:37430410-37430649,0
chr10:3748377-3748460,0
chr10:37489129-37489474,0
chr10:3749666-3749880,0
chr10:3750089-3750580,0
chr10:37526767-37527099,0
chr10:3755003-3755434,0
chr10:3757883-3758543,0
chr10:3761179-3761647,0
chr10:3765190-3765371,0
chr10:3766464-3766680,0
chr10:3769551-3769817,0
chr10:37726656-37726696,0
chr10:37736747-37737120,0
chr10:37860731-37861152,0
chr10:37962985-37963071,0
chr10:37975257-37975567,0
chr10:3797771-3797968,0
chr10:37995411-37995437,0
chr10:3803058-3804846,0
chr10:3805845-3806099,1
chr10:3806228-3807344,0
chr10:3808116-3808603,0
chr10:3810081-3810694,0
chr10:3811201-3811977,0
chr10:38129302-38129671,0
chr10:3814125-3814548,0
chr10:3825299-3825521,0
chr10:3828297-3829129,0
chr10:3829504-3829603,0
chr10:3835835-3836195,0
chr10:3839105-3839470,0
chr10:3846808-3847030,0
chr10:3848760-3849048,0
chr10:3851173-3852820,0
chr10:3853951-3854267,0
chr10:385700-386068,0
chr10:3857190-3857685,0
chr10:3858807-3859037,0
chr10:3860454-3860646,0
chr10:386145-386481,0
chr10:3865670-3865949,0
chr10:3866405-3866694,0
chr10:3867500-3867883,0
chr10:3869091-3869359,0
chr10:3873689-3874230,0
chr10:3875166-3875928,0
chr10:3886674-3887024,0
chr10:3887799-3888332,0
chr10:3889988-3890250,0
chr10:3892294-3893280,0
chr10:3893822-3894198,0
chr10:3895035-3895439,0
chr10:3896137-3896346,0
chr10:3902175-3902709,0
chr10:3906482-3906750,0
chr10:392638-392679,0
chr10:3932966-3933268,0
chr10:3933522-3933698,0
